date,share_price,oil_price,year,name,share_price_scaled
06-05-2015,15.79051,66.22,2015,REP.MC,0.865516445
06-05-2015,75.6054,66.22,2015,SLB.PA,0.918935913
07-05-2015,1764.754,64.93,2015,RDSB.L,0.666237432
07-05-2015,395.437,64.93,2015,BP.L,0.669189249
07-05-2015,182.8,64.93,2015,CNE.L,0.353944531
07-05-2015,176,64.93,2015,PMO.L,0.314031779
07-05-2015,136.3697,64.93,2015,STL.OL,0.804430215
07-05-2015,41.23189,64.93,2015,FP.PA,0.826340607
07-05-2015,15.27215,64.93,2015,REP.MC,0.822995632
07-05-2015,75.05606,64.93,2015,SLB.PA,0.911040793
08-05-2015,1788.648,63.82,2015,RDSB.L,0.68117707
08-05-2015,399.0703,63.82,2015,BP.L,0.680526916
08-05-2015,187.4,63.82,2015,CNE.L,0.363518849
08-05-2015,176.9,63.82,2015,PMO.L,0.315831949
08-05-2015,138.143,63.82,2015,STL.OL,0.817718206
08-05-2015,42.32076,63.82,2015,FP.PA,0.852902511
08-05-2015,15.5806,63.82,2015,REP.MC,0.848297333
08-05-2015,76.18269,63.82,2015,SLB.PA,0.927232788
11-05-2015,1779.261,62.82,2015,RDSB.L,0.675307886
11-05-2015,395.9561,62.82,2015,BP.L,0.670808998
11-05-2015,188,62.82,2015,CNE.L,0.364767689
11-05-2015,179.3,62.82,2015,PMO.L,0.320632453
11-05-2015,139.207,62.82,2015,STL.OL,0.825691206
11-05-2015,41.89314,62.82,2015,FP.PA,0.842471193
11-05-2015,15.58488,62.82,2015,REP.MC,0.848648672
11-05-2015,76.7879,62.82,2015,SLB.PA,0.935930888
12-05-2015,1764.754,65.09,2015,RDSB.L,0.666237432
12-05-2015,394.5285,65.09,2015,BP.L,0.666354476
12-05-2015,186.2,65.09,2015,CNE.L,0.361021202
12-05-2015,180.5,65.09,2015,PMO.L,0.32303269
12-05-2015,139.739,65.09,2015,STL.OL,0.829677474
12-05-2015,41.42144,65.09,2015,FP.PA,0.830964617
12-05-2015,15.52062,65.09,2015,REP.MC,0.843377282
12-05-2015,75.95922,65.09,2015,SLB.PA,0.924021041
13-05-2015,1776.274,66.33,2015,RDSB.L,0.673440383
13-05-2015,394.4853,66.33,2015,BP.L,0.666219632
13-05-2015,185.9,66.33,2015,CNE.L,0.360396783
13-05-2015,187.5,66.33,2015,PMO.L,0.337034107
13-05-2015,140.8916,66.33,2015,STL.OL,0.838314547
13-05-2015,41.46553,66.33,2015,FP.PA,0.832039973
13-05-2015,15.48206,66.33,2015,REP.MC,0.840214744
13-05-2015,76.10819,66.33,2015,SLB.PA,0.926162057
14-05-2015,1779.955,65.58,2015,RDSB.L,0.675742018
14-05-2015,395.1774,65.58,2015,BP.L,0.668379327
14-05-2015,186.1,65.58,2015,CNE.L,0.360813083
14-05-2015,183,65.58,2015,PMO.L,0.328033196
14-05-2015,41.73445,65.58,2015,FP.PA,0.83859998
14-05-2015,15.55489,65.58,2015,REP.MC,0.84618881
14-05-2015,76.08025,65.58,2015,SLB.PA,0.925760531
15-05-2015,1754.837,64.69,2015,RDSB.L,0.660036771
15-05-2015,391.371,64.69,2015,BP.L,0.65650143
15-05-2015,183.5,64.69,2015,CNE.L,0.355401489
15-05-2015,177.2,64.69,2015,PMO.L,0.316432016
15-05-2015,136.9903,64.69,2015,STL.OL,0.809081021
15-05-2015,40.97179,64.69,2015,FP.PA,0.819995804
15-05-2015,15.33641,64.69,2015,REP.MC,0.828266611
15-05-2015,74.665,64.69,2015,SLB.PA,0.905420465
18-05-2015,1741.844,65.15,2015,RDSB.L,0.651913196
18-05-2015,391.2844,65.15,2015,BP.L,0.656231264
18-05-2015,179.2,65.15,2015,CNE.L,0.346451558
18-05-2015,171,65.15,2015,PMO.L,0.304030767
18-05-2015,134.5963,65.15,2015,STL.OL,0.791142231
18-05-2015,41.14812,65.15,2015,FP.PA,0.824297106
18-05-2015,15.28929,65.15,2015,REP.MC,0.824401068
18-05-2015,75.29813,65.15,2015,SLB.PA,0.914519875
19-05-2015,1732.316,63.48,2015,RDSB.L,0.645956086
19-05-2015,391.3277,63.48,2015,BP.L,0.656366395
19-05-2015,173.8,63.48,2015,CNE.L,0.335212131
19-05-2015,165.9,63.48,2015,PMO.L,0.293829722
19-05-2015,133.4436,63.48,2015,STL.OL,0.782504926
19-05-2015,41.708,63.48,2015,FP.PA,0.837954737
19-05-2015,15.40495,63.48,2015,REP.MC,0.833889175
19-05-2015,74.99088,63.48,2015,SLB.PA,0.910104053
20-05-2015,1734.482,63.52,2015,RDSB.L,0.647309926
20-05-2015,391.1115,63.52,2015,BP.L,0.655691602
20-05-2015,174.2,63.52,2015,CNE.L,0.33604467
20-05-2015,164.7,63.52,2015,PMO.L,0.291429485
20-05-2015,133.6231,63.52,2015,STL.OL,0.78384988
20-05-2015,41.79175,63.52,2015,FP.PA,0.839997872
20-05-2015,15.52062,63.52,2015,REP.MC,0.843377282
20-05-2015,75.74506,63.52,2015,SLB.PA,0.920943169
21-05-2015,1750.506,64.7,2015,RDSB.L,0.657328938
21-05-2015,396.2155,64.7,2015,BP.L,0.671618729
21-05-2015,175.7,64.7,2015,CNE.L,0.339166736
21-05-2015,170,64.7,2015,PMO.L,0.302030564
21-05-2015,135.8666,64.7,2015,STL.OL,0.800660959
21-05-2015,42.16206,64.7,2015,FP.PA,0.849031127
21-05-2015,15.57631,64.7,2015,REP.MC,0.847945831
21-05-2015,76.88101,64.7,2015,SLB.PA,0.937269054
22-05-2015,1732.749,64.7,2015,RDSB.L,0.646226732
22-05-2015,395.9992,64.7,2015,BP.L,0.670943746
22-05-2015,172.8,64.7,2015,CNE.L,0.333130754
22-05-2015,164.8,64.7,2015,PMO.L,0.291629518
22-05-2015,135.059,64.7,2015,STL.OL,0.794608948
22-05-2015,42.08271,64.7,2015,FP.PA,0.847095471
22-05-2015,15.58916,64.7,2015,REP.MC,0.849000174
22-05-2015,77.88662,64.7,2015,SLB.PA,0.951721688
26-05-2015,1692.473,61.65,2015,RDSB.L,0.621043993
26-05-2015,390.7654,61.65,2015,BP.L,0.654611708
26-05-2015,169.7,61.65,2015,CNE.L,0.32667847
26-05-2015,158.9,61.65,2015,PMO.L,0.279828306
26-05-2015,131.7386,61.65,2015,STL.OL,0.769728483
26-05-2015,41.28479,61.65,2015,FP.PA,0.827630996
26-05-2015,15.13507,61.65,2015,REP.MC,0.81175034
26-05-2015,78.02628,61.65,2015,SLB.PA,0.95372893
27-05-2015,1714.56,61.35,2015,RDSB.L,0.634854109
27-05-2015,393.1011,61.35,2015,BP.L,0.661900241
27-05-2015,168.3,61.35,2015,CNE.L,0.323764554
27-05-2015,155.8,61.35,2015,PMO.L,0.273627696
27-05-2015,131.6488,61.35,2015,STL.OL,0.769056063
27-05-2015,41.79175,61.35,2015,FP.PA,0.839997872
27-05-2015,15.23788,61.35,2015,REP.MC,0.820184186
27-05-2015,77.01137,61.35,2015,SLB.PA,0.939142535
28-05-2015,1719.324,60.12,2015,RDSB.L,0.637832588
28-05-2015,392.1495,60.12,2015,BP.L,0.658930908
28-05-2015,170.2,60.12,2015,CNE.L,0.327719159
28-05-2015,159.2,60.12,2015,PMO.L,0.280428372
28-05-2015,130.8412,60.12,2015,STL.OL,0.763004059
28-05-2015,41.37296,60.12,2015,FP.PA,0.829781781
28-05-2015,15.02797,60.12,2015,REP.MC,0.802965074
28-05-2015,76.85308,60.12,2015,SLB.PA,0.936867629
29-05-2015,1709.363,63.16,2015,RDSB.L,0.631604602
29-05-2015,389.9436,63.16,2015,BP.L,0.652047289
29-05-2015,169.6,63.16,2015,CNE.L,0.326470351
29-05-2015,163.2,63.16,2015,PMO.L,0.288429182
29-05-2015,130.8412,63.16,2015,STL.OL,0.763004059
29-05-2015,40.53535,63.16,2015,FP.PA,0.809349356
29-05-2015,14.85661,63.16,2015,REP.MC,0.788908418
29-05-2015,76.84376,63.16,2015,SLB.PA,0.936733638
01-06-2015,1681.646,62.87,2015,RDSB.L,0.61427464
01-06-2015,387.0454,62.87,2015,BP.L,0.643003784
01-06-2015,172,62.87,2015,CNE.L,0.331465645
01-06-2015,156.2,62.87,2015,PMO.L,0.274427765
01-06-2015,129.3156,62.87,2015,STL.OL,0.751572458
01-06-2015,40.5574,62.87,2015,FP.PA,0.809887119
01-06-2015,14.84376,62.87,2015,REP.MC,0.78785432
01-06-2015,76.17865,62.87,2015,SLB.PA,0.927174682
02-06-2015,1688.575,63.14,2015,RDSB.L,0.618607111
02-06-2015,389.2515,63.14,2015,BP.L,0.649887594
02-06-2015,178.9,63.14,2015,CNE.L,0.345827139
02-06-2015,167.6,63.14,2015,PMO.L,0.29723009
02-06-2015,132.7257,63.14,2015,STL.OL,0.777125223
02-06-2015,40.69406,63.14,2015,FP.PA,0.813220814
02-06-2015,14.93801,63.14,2015,REP.MC,0.795585243
02-06-2015,75.91636,63.14,2015,SLB.PA,0.923405027
03-06-2015,1690.741,62.78,2015,RDSB.L,0.619960952
03-06-2015,388.9054,62.78,2015,BP.L,0.648807793
03-06-2015,182,62.78,2015,CNE.L,0.352279422
03-06-2015,169,62.78,2015,PMO.L,0.300030362
03-06-2015,131.6488,62.78,2015,STL.OL,0.769056063
03-06-2015,40.88803,62.78,2015,FP.PA,0.817952498
03-06-2015,14.94229,62.78,2015,REP.MC,0.795936746
03-06-2015,76.06623,62.78,2015,SLB.PA,0.925558992
04-06-2015,1661.291,60.34,2015,RDSB.L,0.601547796
04-06-2015,380.7735,60.34,2015,BP.L,0.62343244
04-06-2015,183.2,60.34,2015,CNE.L,0.354777069
04-06-2015,165.8,60.34,2015,PMO.L,0.29362972
04-06-2015,128.9567,60.34,2015,STL.OL,0.748882775
04-06-2015,40.11656,60.34,2015,FP.PA,0.799133363
04-06-2015,14.68097,60.34,2015,REP.MC,0.774500423
04-06-2015,74.94212,60.34,2015,SLB.PA,0.909403172
05-06-2015,1662.591,60.36,2015,RDSB.L,0.602360115
05-06-2015,383.5418,60.36,2015,BP.L,0.632070841
05-06-2015,183.6,60.36,2015,CNE.L,0.355609639
05-06-2015,164.6,60.36,2015,PMO.L,0.291229483
05-06-2015,130.4822,60.36,2015,STL.OL,0.760314376
05-06-2015,40.16505,60.36,2015,FP.PA,0.800316199
05-06-2015,14.60815,60.36,2015,REP.MC,0.768526521
05-06-2015,75.83205,60.36,2015,SLB.PA,0.922193292
08-06-2015,1656.961,61.33,2015,RDSB.L,0.598839962
08-06-2015,382.2874,61.33,2015,BP.L,0.628156364
08-06-2015,183.7,61.33,2015,CNE.L,0.355817758
08-06-2015,165.4,61.33,2015,PMO.L,0.292829621
08-06-2015,130.213,61.33,2015,STL.OL,0.758297002
08-06-2015,39.48588,61.33,2015,FP.PA,0.783748718
08-06-2015,14.46249,61.33,2015,REP.MC,0.756578306
08-06-2015,75.19505,61.33,2015,SLB.PA,0.913038276
09-06-2015,1643.102,63.23,2015,RDSB.L,0.590174867
09-06-2015,381.8116,63.23,2015,BP.L,0.626671839
09-06-2015,181.7,63.23,2015,CNE.L,0.351655003
09-06-2015,163.7,63.23,2015,PMO.L,0.289429283
09-06-2015,129.0464,63.23,2015,STL.OL,0.749555196
09-06-2015,39.39204,63.23,2015,FP.PA,0.781459546
09-06-2015,14.43679,63.23,2015,REP.MC,0.754470029
09-06-2015,74.75477,63.23,2015,SLB.PA,0.906710599
10-06-2015,1666.921,64.68,2015,RDSB.L,0.605067948
10-06-2015,383.7148,64.68,2015,BP.L,0.632610789
10-06-2015,185.1,64.68,2015,CNE.L,0.358731706
10-06-2015,166.8,64.68,2015,PMO.L,0.295629923
10-06-2015,131.2899,64.68,2015,STL.OL,0.766366268
10-06-2015,40.23654,64.68,2015,FP.PA,0.80206024
10-06-2015,14.59529,64.68,2015,REP.MC,0.767472096
10-06-2015,75.02642,64.68,2015,SLB.PA,0.910614806
11-06-2015,1667.354,63.76,2015,RDSB.L,0.60533867
11-06-2015,386.5264,63.76,2015,BP.L,0.641384131
11-06-2015,188.8,63.76,2015,CNE.L,0.366432797
11-06-2015,162.4,63.76,2015,PMO.L,0.286829014
11-06-2015,131.1104,63.76,2015,STL.OL,0.765021434
11-06-2015,40.57166,63.76,2015,FP.PA,0.81023505
11-06-2015,14.65099,63.76,2015,REP.MC,0.772040644
11-06-2015,75.46671,63.76,2015,SLB.PA,0.916942583
12-06-2015,1631.842,63.19,2015,RDSB.L,0.583134639
12-06-2015,378.5675,63.19,2015,BP.L,0.616548627
12-06-2015,187.4,63.19,2015,CNE.L,0.363518849
12-06-2015,158.6,63.19,2015,PMO.L,0.279228269
12-06-2015,128.3285,63.19,2015,STL.OL,0.744175605
12-06-2015,39.821,63.19,2015,FP.PA,0.79192343
12-06-2015,14.47106,63.19,2015,REP.MC,0.757281229
12-06-2015,75.43861,63.19,2015,SLB.PA,0.916538744
15-06-2015,1628.811,60.99,2015,RDSB.L,0.581239202
15-06-2015,376.3615,60.99,2015,BP.L,0.609664915
15-06-2015,184.6,60.99,2015,CNE.L,0.357691017
15-06-2015,158.8,60.99,2015,PMO.L,0.279628303
15-06-2015,39.21778,60.99,2015,FP.PA,0.77720869
15-06-2015,14.23973,60.99,2015,REP.MC,0.738305097
15-06-2015,74.07091,60.99,2015,SLB.PA,0.896882139
16-06-2015,1626.645,60.75,2015,RDSB.L,0.579885209
16-06-2015,374.069,60.75,2015,BP.L,0.602511226
16-06-2015,181.1,60.75,2015,CNE.L,0.350406195
16-06-2015,158.5,60.75,2015,PMO.L,0.279028237
16-06-2015,39.23565,60.75,2015,FP.PA,0.77764456
16-06-2015,14.29114,60.75,2015,REP.MC,0.742521814
16-06-2015,74.34257,60.75,2015,SLB.PA,0.900786432
17-06-2015,1622.314,60.75,2015,RDSB.L,0.577177376
17-06-2015,376.3182,60.75,2015,BP.L,0.60952988
17-06-2015,181.2,60.75,2015,CNE.L,0.350614314
17-06-2015,157.9,60.75,2015,PMO.L,0.277828103
17-06-2015,39.66907,60.75,2015,FP.PA,0.788217314
17-06-2015,14.28257,60.75,2015,REP.MC,0.741819138
17-06-2015,74.04281,60.75,2015,SLB.PA,0.896478299
18-06-2015,1621.881,61.37,2015,RDSB.L,0.576906731
18-06-2015,375.8425,61.37,2015,BP.L,0.608045355
18-06-2015,180.1,61.37,2015,CNE.L,0.348324817
18-06-2015,156.5,61.37,2015,PMO.L,0.275027832
18-06-2015,127.4311,61.37,2015,STL.OL,0.737451114
18-06-2015,39.58865,61.37,2015,FP.PA,0.786255532
18-06-2015,14.33463,61.37,2015,REP.MC,0.74608975
18-06-2015,73.21846,61.37,2015,SLB.PA,0.884630726
19-06-2015,1619.716,59.41,2015,RDSB.L,0.575552661
19-06-2015,373.1606,59.41,2015,BP.L,0.59967664
19-06-2015,176,59.41,2015,CNE.L,0.339791156
19-06-2015,154.5,59.41,2015,PMO.L,0.271027427
19-06-2015,39.43226,59.41,2015,FP.PA,0.782440644
19-06-2015,14.23757,59.41,2015,REP.MC,0.7381275
19-06-2015,71.91633,59.41,2015,SLB.PA,0.865916439
22-06-2015,1647.866,60.54,2015,RDSB.L,0.593153575
22-06-2015,380.1246,60.54,2015,BP.L,0.621407683
22-06-2015,177.4,60.54,2015,CNE.L,0.342705072
22-06-2015,157.3,60.54,2015,PMO.L,0.276628
22-06-2015,40.58953,60.54,2015,FP.PA,0.810671017
22-06-2015,14.63906,60.54,2015,REP.MC,0.771062343
22-06-2015,71.00765,60.54,2015,SLB.PA,0.852856915
23-06-2015,1635.307,61.67,2015,RDSB.L,0.585300875
23-06-2015,379.7354,61.67,2015,BP.L,0.620193134
23-06-2015,178.5,61.67,2015,CNE.L,0.3449946
23-06-2015,158.6,61.67,2015,PMO.L,0.279228269
23-06-2015,128.6874,61.67,2015,STL.OL,0.746865513
23-06-2015,41.14806,61.67,2015,FP.PA,0.824295813
23-06-2015,14.61259,61.67,2015,REP.MC,0.768890656
23-06-2015,73.39642,61.67,2015,SLB.PA,0.887188417
24-06-2015,1659.992,61.63,2015,RDSB.L,0.600735553
24-06-2015,382.4605,61.63,2015,BP.L,0.628696597
24-06-2015,179.8,61.63,2015,CNE.L,0.347700398
24-06-2015,157.8,61.63,2015,PMO.L,0.277628101
24-06-2015,41.56361,61.63,2015,FP.PA,0.834432502
24-06-2015,14.57729,61.63,2015,REP.MC,0.765995375
24-06-2015,73.71493,61.63,2015,SLB.PA,0.891765982
25-06-2015,1652.63,60.24,2015,RDSB.L,0.59613213
25-06-2015,382.6334,60.24,2015,BP.L,0.629236258
25-06-2015,177.8,60.24,2015,CNE.L,0.343537642
25-06-2015,155.7,60.24,2015,PMO.L,0.273427664
25-06-2015,41.50552,60.24,2015,FP.PA,0.833015558
25-06-2015,14.56847,60.24,2015,REP.MC,0.765271534
25-06-2015,73.12477,60.24,2015,SLB.PA,0.883284225
26-06-2015,1633.574,60.14,2015,RDSB.L,0.584217681
26-06-2015,378.5242,60.14,2015,BP.L,0.616413593
26-06-2015,172.4,60.14,2015,CNE.L,0.332298184
26-06-2015,153,60.14,2015,PMO.L,0.268027123
26-06-2015,41.48318,60.14,2015,FP.PA,0.832470525
26-06-2015,14.61259,60.14,2015,REP.MC,0.768890656
26-06-2015,72.44093,60.14,2015,SLB.PA,0.87345598
29-06-2015,1594.597,59.03,2015,RDSB.L,0.559847338
29-06-2015,369.8732,59.03,2015,BP.L,0.58941849
29-06-2015,170.9,59.03,2015,CNE.L,0.329176117
29-06-2015,151.3,59.03,2015,PMO.L,0.264626785
29-06-2015,127.7003,59.03,2015,STL.OL,0.739468548
29-06-2015,39.89249,59.03,2015,FP.PA,0.793667398
29-06-2015,13.99491,59.03,2015,REP.MC,0.718221711
29-06-2015,71.9257,59.03,2015,SLB.PA,0.86605109
30-06-2015,1565.148,60.31,2015,RDSB.L,0.541434105
30-06-2015,363.4715,60.31,2015,BP.L,0.569442329
30-06-2015,169.8,60.31,2015,CNE.L,0.32688662
30-06-2015,149.1,60.31,2015,PMO.L,0.260226346
30-06-2015,125.726,60.31,2015,STL.OL,0.724674791
30-06-2015,38.93628,60.31,2015,FP.PA,0.770341662
30-06-2015,13.89784,60.31,2015,REP.MC,0.710259461
30-06-2015,71.19501,60.31,2015,SLB.PA,0.855549588
01-07-2015,1575.975,61.65,2015,RDSB.L,0.548203611
01-07-2015,362.6064,61.65,2015,BP.L,0.566742591
01-07-2015,166.5,61.65,2015,CNE.L,0.320018068
01-07-2015,146.2,61.65,2015,PMO.L,0.254425741
01-07-2015,123.4825,61.65,2015,STL.OL,0.707863712
01-07-2015,39.22225,61.65,2015,FP.PA,0.777317755
01-07-2015,14.1758,61.65,2015,REP.MC,0.733060531
01-07-2015,71.71024,61.65,2015,SLB.PA,0.862954477
02-07-2015,1588.101,61.73,2015,RDSB.L,0.555785588
02-07-2015,378.3945,61.73,2015,BP.L,0.616008775
02-07-2015,170.9,61.73,2015,CNE.L,0.329176117
02-07-2015,149.7,61.73,2015,PMO.L,0.261426449
02-07-2015,126.2645,61.73,2015,STL.OL,0.72870948
02-07-2015,39.23565,61.73,2015,FP.PA,0.77764456
02-07-2015,14.20227,61.73,2015,REP.MC,0.735232054
02-07-2015,70.75472,61.73,2015,SLB.PA,0.84922181
03-07-2015,1577.707,59.06,2015,RDSB.L,0.549286881
03-07-2015,375.7991,59.06,2015,BP.L,0.607910036
03-07-2015,168.6,59.06,2015,CNE.L,0.324388973
03-07-2015,144.6,59.06,2015,PMO.L,0.251225435
03-07-2015,39.12842,59.06,2015,FP.PA,0.775028778
03-07-2015,14.11403,59.06,2015,REP.MC,0.727993645
03-07-2015,70.72663,59.06,2015,SLB.PA,0.848818071
06-07-2015,1559.518,57.19,2015,RDSB.L,0.537914029
06-07-2015,371.5602,57.19,2015,BP.L,0.594682744
06-07-2015,165.2,57.19,2015,CNE.L,0.31731227
06-07-2015,142.3,57.19,2015,PMO.L,0.246624963
06-07-2015,122.0467,57.19,2015,STL.OL,0.697104531
06-07-2015,38.33754,57.19,2015,FP.PA,0.755736084
06-07-2015,13.72136,57.19,2015,REP.MC,0.69578256
06-07-2015,14.11354,57.19,2015,ENGI.PA,0.449174167
06-07-2015,70.97955,57.19,2015,SLB.PA,0.852452974
07-07-2015,1525.738,54.72,2015,RDSB.L,0.516792964
07-07-2015,362.0873,54.72,2015,BP.L,0.565122842
07-07-2015,162,54.72,2015,CNE.L,0.310651868
07-07-2015,133.1,54.72,2015,PMO.L,0.228223107
07-07-2015,120.7005,54.72,2015,STL.OL,0.687017824
07-07-2015,37.53772,54.72,2015,FP.PA,0.736225553
07-07-2015,13.4434,54.72,2015,REP.MC,0.67298149
07-07-2015,13.93193,54.72,2015,ENGI.PA,0.440720186
07-07-2015,70.35191,54.72,2015,SLB.PA,0.84343251
08-07-2015,1569.912,55.7,2015,RDSB.L,0.544412813
08-07-2015,366.1101,55.7,2015,BP.L,0.577675819
08-07-2015,166.2,55.7,2015,CNE.L,0.319393648
08-07-2015,136.8,55.7,2015,PMO.L,0.23562385
08-07-2015,123.5722,55.7,2015,STL.OL,0.70853596
08-07-2015,37.75219,55.7,2015,FP.PA,0.741457288
08-07-2015,13.58018,55.7,2015,REP.MC,0.684201188
08-07-2015,14.09624,55.7,2015,ENGI.PA,0.448369068
08-07-2015,70.25823,55.7,2015,SLB.PA,0.842086224
09-07-2015,1580.739,57.83,2015,RDSB.L,0.551182318
09-07-2015,368.5756,57.83,2015,BP.L,0.585369266
09-07-2015,169.1,57.83,2015,CNE.L,0.325429662
09-07-2015,139.5,57.83,2015,PMO.L,0.241024391
09-07-2015,123.9312,57.83,2015,STL.OL,0.711225808
09-07-2015,38.69946,57.83,2015,FP.PA,0.764564894
09-07-2015,13.99049,57.83,2015,REP.MC,0.71785979
09-07-2015,14.46811,57.83,2015,ENGI.PA,0.46567965
09-07-2015,70.53928,57.83,2015,SLB.PA,0.846125513
10-07-2015,1601.093,57.72,2015,RDSB.L,0.563909087
10-07-2015,369.3975,57.72,2015,BP.L,0.587933969
10-07-2015,167.7,57.72,2015,CNE.L,0.322515715
10-07-2015,141.9,57.72,2015,PMO.L,0.245824864
10-07-2015,123.8415,57.72,2015,STL.OL,0.710553395
10-07-2015,39.62886,57.72,2015,FP.PA,0.787236606
10-07-2015,14.35669,57.72,2015,REP.MC,0.747899352
10-07-2015,14.9178,57.72,2015,ENGI.PA,0.486613479
10-07-2015,69.9772,57.72,2015,SLB.PA,0.838047165
13-07-2015,1593.731,57.63,2015,RDSB.L,0.559305741
13-07-2015,370.9546,57.63,2015,BP.L,0.592792831
13-07-2015,168.2,57.63,2015,CNE.L,0.323556404
13-07-2015,144.8,57.63,2015,PMO.L,0.251625469
13-07-2015,122.2261,57.63,2015,STL.OL,0.698449313
13-07-2015,39.92377,57.63,2015,FP.PA,0.794430439
13-07-2015,14.56847,57.63,2015,REP.MC,0.765271534
13-07-2015,15.11238,57.63,2015,ENGI.PA,0.495671365
13-07-2015,71.56972,57.63,2015,SLB.PA,0.860934933
14-07-2015,1611.054,57.2,2015,RDSB.L,0.570137072
14-07-2015,371.2574,57.2,2015,BP.L,0.593737884
14-07-2015,170.6,57.2,2015,CNE.L,0.328551729
14-07-2015,144.8,57.2,2015,PMO.L,0.251625469
14-07-2015,126.4439,57.2,2015,STL.OL,0.730054261
14-07-2015,40.30357,57.2,2015,FP.PA,0.803695217
14-07-2015,14.60376,57.2,2015,REP.MC,0.768166898
14-07-2015,15.19886,57.2,2015,ENGI.PA,0.499697139
14-07-2015,72.58144,57.2,2015,SLB.PA,0.87547551
15-07-2015,1601.093,57.34,2015,RDSB.L,0.563909087
15-07-2015,369.4839,57.34,2015,BP.L,0.588203848
15-07-2015,169,57.34,2015,CNE.L,0.325221512
15-07-2015,147.3,57.34,2015,PMO.L,0.256625976
15-07-2015,126.4439,57.34,2015,STL.OL,0.730054261
15-07-2015,40.43761,57.34,2015,FP.PA,0.806965097
15-07-2015,14.70524,57.34,2015,REP.MC,0.77649115
15-07-2015,15.2421,57.34,2015,ENGI.PA,0.501710003
15-07-2015,73.44326,57.34,2015,SLB.PA,0.88786156
16-07-2015,1607.156,57.31,2015,RDSB.L,0.567700038
16-07-2015,365.0719,57.31,2015,BP.L,0.574436323
16-07-2015,176,57.31,2015,CNE.L,0.339791156
16-07-2015,147.1,57.31,2015,PMO.L,0.256225941
16-07-2015,126.8926,57.31,2015,STL.OL,0.733416425
16-07-2015,40.8755,57.31,2015,FP.PA,0.817646915
16-07-2015,14.93467,57.31,2015,REP.MC,0.795311096
16-07-2015,15.42371,57.31,2015,ENGI.PA,0.510163938
16-07-2015,72.03811,57.31,2015,SLB.PA,0.86766668
17-07-2015,1584.636,56.38,2015,RDSB.L,0.553619353
17-07-2015,360.7032,56.38,2015,BP.L,0.560803832
17-07-2015,174,56.38,2015,CNE.L,0.335628401
17-07-2015,142.8,56.38,2015,PMO.L,0.247625065
17-07-2015,124.9183,56.38,2015,STL.OL,0.71862266
17-07-2015,40.78613,56.38,2015,FP.PA,0.815466809
17-07-2015,14.78907,56.38,2015,REP.MC,0.783367639
17-07-2015,15.27237,56.38,2015,ENGI.PA,0.503118868
17-07-2015,72.69385,56.38,2015,SLB.PA,0.877090984
20-07-2015,1591.999,56.42,2015,RDSB.L,0.558222699
20-07-2015,360.4004,56.42,2015,BP.L,0.559858972
20-07-2015,173.6,56.42,2015,CNE.L,0.334795862
20-07-2015,137.2,56.42,2015,PMO.L,0.236423919
20-07-2015,124.2902,56.42,2015,STL.OL,0.713915723
20-07-2015,40.80848,56.42,2015,FP.PA,0.816011915
20-07-2015,14.79789,56.42,2015,REP.MC,0.784091562
20-07-2015,15.31129,56.42,2015,ENGI.PA,0.504930492
20-07-2015,73.16225,56.42,2015,SLB.PA,0.883822831
21-07-2015,1601.093,55.94,2015,RDSB.L,0.563909087
21-07-2015,358.1512,55.94,2015,BP.L,0.552840412
21-07-2015,174.3,55.94,2015,CNE.L,0.33625282
21-07-2015,141.7,55.94,2015,PMO.L,0.24542483
21-07-2015,125.726,55.94,2015,STL.OL,0.724674791
21-07-2015,40.60294,55.94,2015,FP.PA,0.810998017
21-07-2015,14.66112,55.94,2015,REP.MC,0.772871863
21-07-2015,15.19886,55.94,2015,ENGI.PA,0.499697139
21-07-2015,72.78752,55.94,2015,SLB.PA,0.878437256
22-07-2015,1559.518,56.36,2015,RDSB.L,0.537914029
22-07-2015,351.7494,56.36,2015,BP.L,0.532863964
22-07-2015,170.2,56.36,2015,CNE.L,0.327719159
22-07-2015,140.3,56.36,2015,PMO.L,0.242624559
22-07-2015,123.303,56.36,2015,STL.OL,0.706518638
22-07-2015,39.88355,56.36,2015,FP.PA,0.793449366
22-07-2015,14.46258,56.36,2015,REP.MC,0.756585443
22-07-2015,15.11671,56.36,2015,ENGI.PA,0.495872605
22-07-2015,72.82499,56.36,2015,SLB.PA,0.878975747
23-07-2015,1557.352,55.76,2015,RDSB.L,0.536560037
23-07-2015,346.9048,55.76,2015,BP.L,0.517746664
23-07-2015,164,55.76,2015,CNE.L,0.314814623
23-07-2015,135.6,55.76,2015,PMO.L,0.233223613
23-07-2015,123.1235,55.76,2015,STL.OL,0.705173857
23-07-2015,39.88355,55.76,2015,FP.PA,0.793449366
23-07-2015,14.25522,55.76,2015,REP.MC,0.739575264
23-07-2015,15.09941,55.76,2015,ENGI.PA,0.495067413
23-07-2015,72.25357,55.76,2015,SLB.PA,0.870763307
24-07-2015,1533.1,54.29,2015,RDSB.L,0.521396387
24-07-2015,341.4547,54.29,2015,BP.L,0.500739833
24-07-2015,166.1,54.29,2015,CNE.L,0.319185529
24-07-2015,132.2,54.29,2015,PMO.L,0.226422907
24-07-2015,120.521,54.29,2015,STL.OL,0.68567281
24-07-2015,39.53949,54.29,2015,FP.PA,0.785056523
24-07-2015,14.04344,54.29,2015,REP.MC,0.722202836
